"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.58","45.50","MCTAVISH","7024745","1995-01-11","1995","01","11","","-15.6","","-25.0","","-20.3","","38.3","","0.0","","","M","","M","2.4","","","","2","","32",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-12","1995","01","12","","-4.8","","-15.6","","-10.2","","28.2","","0.0","","","M","","M","18.5","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-13","1995","01","13","","-1.9","","-5.5","","-3.7","","21.7","","0.0","","","M","","M","3.8","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-14","1995","01","14","","7.9","","-3.8","","2.1","","15.9","","0.0","","","M","","M","16.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-15","1995","01","15","","12.7","","6.2","","9.5","","8.5","","0.0","","","M","","M","17.1","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-16","1995","01","16","","7.4","","-0.1","","3.7","","14.3","","0.0","","","M","","M","6.5","","","","1","","33",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-17","1995","01","17","","1.0","","-3.6","","-1.3","","19.3","","0.0","","","M","","M","2.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-18","1995","01","18","","1.5","","-3.5","","-1.0","","19.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-19","1995","01","19","","4.0","","-0.2","","1.9","","16.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-20","1995","01","20","","1.8","","0.8","","1.3","","16.7","","0.0","","","M","","M","23.7","","","","36","","37",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-21","1995","01","21","","1.8","","-1.2","","0.3","","17.7","","0.0","","","M","","M","6.8","","","","1","","35",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-22","1995","01","22","","-1.2","","-3.9","","-2.6","","20.6","","0.0","","","M","","M","3.5","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-23","1995","01","23","","-2.3","","-4.1","","-3.2","","21.2","","0.0","","","M","","M","2.5","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-24","1995","01","24","","-2.6","","-5.0","","-3.8","","21.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-25","1995","01","25","","-1.8","","-10.5","","-6.2","","24.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-26","1995","01","26","","-7.6","","-13.1","","-10.4","","28.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-27","1995","01","27","","-12.2","","-15.9","","-14.1","","32.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-28","1995","01","28","","-10.1","","-17.0","","-13.6","","31.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-29","1995","01","29","","-4.5","","-13.0","","-8.8","","26.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-30","1995","01","30","","-1.6","","-6.9","","-4.3","","22.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-01-31","1995","01","31","","0.9","","-4.2","","-1.7","","19.7","","0.0","","","M","","M","1.1","","","","21","","32",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-01","1995","02","01","","2.2","","-8.7","","-3.3","","21.3","","0.0","","","M","","M","2.1","","","","34","","35",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-02","1995","02","02","","-8.6","","-14.9","","-11.8","","29.8","","0.0","","","M","","M","0.0","","","","34","","37",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-03","1995","02","03","","-8.3","","-15.1","","-11.7","","29.7","","0.0","","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-04","1995","02","04","","-7.2","","-13.5","","-10.4","","28.4","","0.0","","","M","","M","10.5","","","","35","","46",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-05","1995","02","05","","-7.8","","-23.3","","-15.6","","33.6","","0.0","","","M","","M","7.6","","","","34","","39",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-06","1995","02","06","","-22.7","","-27.2","","-25.0","","43.0","","0.0","","","M","","M","0.0","","","","22","","39",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-07","1995","02","07","","-14.6","","-22.8","","-18.7","","36.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-08","1995","02","08","","-11.6","","-20.0","","-15.8","","33.8","","0.0","","","M","","M","1.1","","","","21","","32",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-09","1995","02","09","","-4.3","","-16.5","E","-10.4","E","28.4","E","0.0","E","","M","","","0.0","","","","","M","","M"
"-73.58","45.50","MCTAVISH","7024745","1995-02-10","1995","02","10","","-6.8","","-13.5","","-10.2","","28.2","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-11","1995","02","11","","-1.8","","-14.4","","-8.1","","26.1","","0.0","","","M","","M","6.6","","","","21","","37",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-12","1995","02","12","","-14.2","","","M","","","","","","","","M","","M","0.0","","","","26","","33",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-13","1995","02","13","","-5.3","","-15.4","","-10.4","","28.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-14","1995","02","14","","-6.5","","-11.9","","-9.2","","27.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-15","1995","02","15","","2.5","","-10.8","","-4.2","","22.2","","0.0","","","M","","M","8.1","","","","20","","39",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-16","1995","02","16","","2.5","","-5.8","","-1.7","","19.7","","0.0","","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-17","1995","02","17","","-0.2","","-8.3","","-4.3","","22.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-18","1995","02","18","","3.4","","-4.0","","-0.3","","18.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-19","1995","02","19","","5.7","","-5.0","","0.4","","17.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-20","1995","02","20","","-1.5","","-9.2","","-5.4","","23.4","","0.0","","","M","","M","","M","","","3","","32",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-21","1995","02","21","","-3.7","","-6.5","","-5.1","","23.1","","0.0","","","M","","M","3.3","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-22","1995","02","22","","-6.3","","-9.9","","-8.1","","26.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-23","1995","02","23","","2.2","","-7.9","E","-2.9","E","20.9","E","0.0","E","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-24","1995","02","24","","1.2","","","M","","","","","","","","M","","M","","M","","","24","","35",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-25","1995","02","25","","-11.9","","-17.9","","-14.9","","32.9","","0.0","","","M","","M","1.1","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-26","1995","02","26","","-13.2","","-21.1","","-17.2","","35.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-27","1995","02","27","","-9.8","","-18.4","","-14.1","","32.1","","0.0","","","M","","M","8.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-02-28","1995","02","28","","-4.6","","-9.9","","-7.3","","25.3","","0.0","","","M","","M","2.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-01","1995","03","01","","-2.6","","-8.4","","-5.5","","23.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-02","1995","03","02","","-5.3","","-14.0","","-9.7","","27.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-03","1995","03","03","","-4.1","","-16.2","","-10.2","","28.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-04","1995","03","04","","0.1","","-10.3","","-5.1","","23.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-05","1995","03","05","","-2.5","","-9.2","","-5.9","","23.9","","0.0","","","M","","M","1.1","","","","3","","33",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-06","1995","03","06","","-2.1","","-8.0","","-5.1","","23.1","","0.0","","","M","","M","7.8","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-07","1995","03","07","","7.7","","-6.3","E","0.7","E","17.3","E","0.0","E","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-08","1995","03","08","","8.8","","-6.6","","1.1","","16.9","","0.0","","","M","","M","18.4","","","","1","","32",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-09","1995","03","09","","-5.0","","-10.9","","-8.0","","26.0","","0.0","","","M","","M","5.8","","","","32","","35",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-10","1995","03","10","","-7.0","","-15.7","","-11.4","","29.4","","0.0","","","M","","M","0.0","","","","27","","32",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-11","1995","03","11","","-5.2","","-11.6","","-8.4","","26.4","","0.0","","","M","","M","1.4","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-12","1995","03","12","","5.3","","-8.6","","-1.7","","19.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-13","1995","03","13","","","M","3.0","E","","M","","M","","M","","M","","","","M","","","","M","","M"
"-73.58","45.50","MCTAVISH","7024745","1995-03-14","1995","03","14","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-15","1995","03","15","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-16","1995","03","16","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-17","1995","03","17","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-18","1995","03","18","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-19","1995","03","19","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-20","1995","03","20","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-21","1995","03","21","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-22","1995","03","22","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-23","1995","03","23","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-24","1995","03","24","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-25","1995","03","25","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-26","1995","03","26","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-27","1995","03","27","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-28","1995","03","28","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-29","1995","03","29","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-30","1995","03","30","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-03-31","1995","03","31","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-01","1995","04","01","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-02","1995","04","02","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-03","1995","04","03","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-04","1995","04","04","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-05","1995","04","05","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-06","1995","04","06","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-07","1995","04","07","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-08","1995","04","08","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-09","1995","04","09","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-10","1995","04","10","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-11","1995","04","11","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-12","1995","04","12","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-13","1995","04","13","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-14","1995","04","14","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-15","1995","04","15","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-16","1995","04","16","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-17","1995","04","17","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-18","1995","04","18","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-19","1995","04","19","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-20","1995","04","20","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-21","1995","04","21","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-22","1995","04","22","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-23","1995","04","23","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-24","1995","04","24","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-25","1995","04","25","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-26","1995","04","26","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-27","1995","04","27","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-28","1995","04","28","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-29","1995","04","29","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-04-30","1995","04","30","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-01","1995","05","01","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-02","1995","05","02","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-03","1995","05","03","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-04","1995","05","04","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-05","1995","05","05","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-06","1995","05","06","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-07","1995","05","07","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-08","1995","05","08","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-09","1995","05","09","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-10","1995","05","10","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-11","1995","05","11","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-12","1995","05","12","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-13","1995","05","13","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-14","1995","05","14","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-15","1995","05","15","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-16","1995","05","16","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-17","1995","05","17","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-18","1995","05","18","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-19","1995","05","19","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-20","1995","05","20","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-21","1995","05","21","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-22","1995","05","22","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-23","1995","05","23","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-24","1995","05","24","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-25","1995","05","25","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-26","1995","05","26","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-27","1995","05","27","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-28","1995","05","28","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-29","1995","05","29","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-30","1995","05","30","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-05-31","1995","05","31","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-01","1995","06","01","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-02","1995","06","02","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-03","1995","06","03","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-04","1995","06","04","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-05","1995","06","05","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-06","1995","06","06","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-07","1995","06","07","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-08","1995","06","08","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-09","1995","06","09","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-10","1995","06","10","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-11","1995","06","11","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-12","1995","06","12","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-13","1995","06","13","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-14","1995","06","14","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-15","1995","06","15","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-16","1995","06","16","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-17","1995","06","17","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-18","1995","06","18","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-19","1995","06","19","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-20","1995","06","20","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-21","1995","06","21","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-22","1995","06","22","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-23","1995","06","23","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-24","1995","06","24","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-25","1995","06","25","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-26","1995","06","26","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-27","1995","06","27","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-28","1995","06","28","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-29","1995","06","29","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-06-30","1995","06","30","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-07-01","1995","07","01","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-07-02","1995","07","02","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-07-03","1995","07","03","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-07-04","1995","07","04","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-07-05","1995","07","05","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-07-06","1995","07","06","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-07-07","1995","07","07","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-07-08","1995","07","08","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-07-09","1995","07","09","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-07-10","1995","07","10","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-07-11","1995","07","11","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-07-12","1995","07","12","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","1995-07-13","1995","07","13","","","","","","","","","","","","","","","","","","","","","","",""
